Datum,Stunde,Zaehlstelle,Anzahl,Wochentag,Monat,Ist_Wochenende
2024-07-16,2,Jannowitzbruecke_Nord,11,Dienstag,7,Nein
2024-07-16,3,Jannowitzbruecke_Nord,6,Dienstag,7,Nein
2024-07-16,4,Jannowitzbruecke_Nord,16,Dienstag,7,Nein
2024-07-16,5,Jannowitzbruecke_Nord,27,Dienstag,7,Nein
2024-07-16,6,Jannowitzbruecke_Nord,54,Dienstag,7,Nein
2024-07-16,7,Jannowitzbruecke_Nord,161,Dienstag,7,Nein
2024-07-16,8,Jannowitzbruecke_Nord,396,Dienstag,7,Nein
2024-07-16,9,Jannowitzbruecke_Nord,400,Dienstag,7,Nein
2024-07-16,10,Jannowitzbruecke_Nord,221,Dienstag,7,Nein
2024-07-16,11,Jannowitzbruecke_Nord,210,Dienstag,7,Nein
2024-07-16,12,Jannowitzbruecke_Nord,243,Dienstag,7,Nein
2024-07-16,13,Jannowitzbruecke_Nord,253,Dienstag,7,Nein
2024-07-16,14,Jannowitzbruecke_Nord,305,Dienstag,7,Nein
2024-07-16,15,Jannowitzbruecke_Nord,381,Dienstag,7,Nein
2024-07-16,16,Jannowitzbruecke_Nord,498,Dienstag,7,Nein
2024-07-16,17,Jannowitzbruecke_Nord,629,Dienstag,7,Nein
2024-07-16,18,Jannowitzbruecke_Nord,611,Dienstag,7,Nein
2024-07-16,19,Jannowitzbruecke_Nord,441,Dienstag,7,Nein
2024-07-16,20,Jannowitzbruecke_Nord,317,Dienstag,7,Nein
2024-07-16,21,Jannowitzbruecke_Nord,185,Dienstag,7,Nein
2024-07-16,22,Jannowitzbruecke_Nord,222,Dienstag,7,Nein
2024-07-16,23,Jannowitzbruecke_Nord,125,Dienstag,7,Nein
2024-07-17,0,Jannowitzbruecke_Nord,71,Mittwoch,7,Nein
2024-07-17,1,Jannowitzbruecke_Nord,24,Mittwoch,7,Nein
2024-07-17,2,Jannowitzbruecke_Nord,7,Mittwoch,7,Nein
2024-07-17,3,Jannowitzbruecke_Nord,8,Mittwoch,7,Nein
2024-07-17,4,Jannowitzbruecke_Nord,8,Mittwoch,7,Nein
2024-07-17,5,Jannowitzbruecke_Nord,19,Mittwoch,7,Nein
2024-07-17,6,Jannowitzbruecke_Nord,64,Mittwoch,7,Nein
2024-07-17,7,Jannowitzbruecke_Nord,174,Mittwoch,7,Nein
2024-07-17,8,Jannowitzbruecke_Nord,408,Mittwoch,7,Nein
2024-07-17,9,Jannowitzbruecke_Nord,391,Mittwoch,7,Nein
2024-07-17,10,Jannowitzbruecke_Nord,261,Mittwoch,7,Nein
2024-07-17,11,Jannowitzbruecke_Nord,226,Mittwoch,7,Nein
2024-07-17,12,Jannowitzbruecke_Nord,276,Mittwoch,7,Nein
2024-07-17,13,Jannowitzbruecke_Nord,295,Mittwoch,7,Nein
2024-07-17,14,Jannowitzbruecke_Nord,327,Mittwoch,7,Nein
2024-07-17,15,Jannowitzbruecke_Nord,407,Mittwoch,7,Nein
2024-07-17,16,Jannowitzbruecke_Nord,481,Mittwoch,7,Nein
2024-07-17,17,Jannowitzbruecke_Nord,589,Mittwoch,7,Nein
2024-07-17,18,Jannowitzbruecke_Nord,650,Mittwoch,7,Nein
2024-07-17,19,Jannowitzbruecke_Nord,438,Mittwoch,7,Nein
2024-07-17,20,Jannowitzbruecke_Nord,266,Mittwoch,7,Nein
2024-07-17,21,Jannowitzbruecke_Nord,213,Mittwoch,7,Nein
2024-07-17,22,Jannowitzbruecke_Nord,187,Mittwoch,7,Nein
2024-07-17,23,Jannowitzbruecke_Nord,141,Mittwoch,7,Nein
2024-07-18,0,Jannowitzbruecke_Nord,74,Donnerstag,7,Nein
2024-07-18,1,Jannowitzbruecke_Nord,28,Donnerstag,7,Nein
2024-07-18,2,Jannowitzbruecke_Nord,18,Donnerstag,7,Nein
2024-07-18,3,Jannowitzbruecke_Nord,14,Donnerstag,7,Nein
2024-07-18,4,Jannowitzbruecke_Nord,17,Donnerstag,7,Nein
2024-07-18,5,Jannowitzbruecke_Nord,20,Donnerstag,7,Nein
2024-07-18,6,Jannowitzbruecke_Nord,51,Donnerstag,7,Nein
2024-07-18,7,Jannowitzbruecke_Nord,138,Donnerstag,7,Nein
2024-07-18,8,Jannowitzbruecke_Nord,393,Donnerstag,7,Nein
2024-07-18,9,Jannowitzbruecke_Nord,370,Donnerstag,7,Nein
2024-07-18,10,Jannowitzbruecke_Nord,272,Donnerstag,7,Nein
2024-07-18,11,Jannowitzbruecke_Nord,208,Donnerstag,7,Nein
2024-07-18,12,Jannowitzbruecke_Nord,252,Donnerstag,7,Nein
2024-07-18,13,Jannowitzbruecke_Nord,299,Donnerstag,7,Nein
2024-07-18,14,Jannowitzbruecke_Nord,341,Donnerstag,7,Nein
2024-07-18,15,Jannowitzbruecke_Nord,411,Donnerstag,7,Nein
2024-07-18,16,Jannowitzbruecke_Nord,497,Donnerstag,7,Nein
2024-07-18,17,Jannowitzbruecke_Nord,652,Donnerstag,7,Nein
2024-07-18,18,Jannowitzbruecke_Nord,673,Donnerstag,7,Nein
2024-07-18,19,Jannowitzbruecke_Nord,438,Donnerstag,7,Nein
2024-07-18,20,Jannowitzbruecke_Nord,337,Donnerstag,7,Nein
2024-07-18,21,Jannowitzbruecke_Nord,226,Donnerstag,7,Nein
2024-07-18,22,Jannowitzbruecke_Nord,224,Donnerstag,7,Nein
2024-07-18,23,Jannowitzbruecke_Nord,161,Donnerstag,7,Nein
2024-07-19,0,Jannowitzbruecke_Nord,106,Freitag,7,Nein
2024-07-19,1,Jannowitzbruecke_Nord,50,Freitag,7,Nein
2024-07-19,2,Jannowitzbruecke_Nord,32,Freitag,7,Nein
2024-07-19,3,Jannowitzbruecke_Nord,12,Freitag,7,Nein
2024-07-19,4,Jannowitzbruecke_Nord,9,Freitag,7,Nein
2024-07-19,5,Jannowitzbruecke_Nord,19,Freitag,7,Nein
2024-07-19,6,Jannowitzbruecke_Nord,45,Freitag,7,Nein
2024-07-19,7,Jannowitzbruecke_Nord,120,Freitag,7,Nein
2024-07-19,8,Jannowitzbruecke_Nord,245,Freitag,7,Nein
2024-07-19,9,Jannowitzbruecke_Nord,273,Freitag,7,Nein
2024-07-19,10,Jannowitzbruecke_Nord,206,Freitag,7,Nein
2024-07-19,11,Jannowitzbruecke_Nord,224,Freitag,7,Nein
2024-07-19,12,Jannowitzbruecke_Nord,271,Freitag,7,Nein
2024-07-19,13,Jannowitzbruecke_Nord,287,Freitag,7,Nein
2024-07-19,14,Jannowitzbruecke_Nord,326,Freitag,7,Nein
2024-07-19,15,Jannowitzbruecke_Nord,357,Freitag,7,Nein
2024-07-19,16,Jannowitzbruecke_Nord,385,Freitag,7,Nein
2024-07-19,17,Jannowitzbruecke_Nord,410,Freitag,7,Nein
2024-07-19,18,Jannowitzbruecke_Nord,414,Freitag,7,Nein
2024-07-19,19,Jannowitzbruecke_Nord,356,Freitag,7,Nein
2024-07-19,20,Jannowitzbruecke_Nord,196,Freitag,7,Nein
2024-07-19,21,Jannowitzbruecke_Nord,172,Freitag,7,Nein
2024-07-19,22,Jannowitzbruecke_Nord,204,Freitag,7,Nein
2024-07-19,23,Jannowitzbruecke_Nord,190,Freitag,7,Nein
2024-07-20,0,Jannowitzbruecke_Nord,168,Samstag,7,Ja
2024-07-20,1,Jannowitzbruecke_Nord,87,Samstag,7,Ja
2024-07-20,2,Jannowitzbruecke_Nord,53,Samstag,7,Ja
2024-07-20,3,Jannowitzbruecke_Nord,33,Samstag,7,Ja
2024-07-20,4,Jannowitzbruecke_Nord,30,Samstag,7,Ja
2024-07-20,5,Jannowitzbruecke_Nord,31,Samstag,7,Ja
2024-07-20,6,Jannowitzbruecke_Nord,24,Samstag,7,Ja
2024-07-20,7,Jannowitzbruecke_Nord,35,Samstag,7,Ja
2024-07-20,8,Jannowitzbruecke_Nord,65,Samstag,7,Ja
2024-07-20,9,Jannowitzbruecke_Nord,100,Samstag,7,Ja
2024-07-20,10,Jannowitzbruecke_Nord,168,Samstag,7,Ja
2024-07-20,11,Jannowitzbruecke_Nord,191,Samstag,7,Ja
2024-07-20,12,Jannowitzbruecke_Nord,213,Samstag,7,Ja
2024-07-20,13,Jannowitzbruecke_Nord,215,Samstag,7,Ja
2024-07-20,14,Jannowitzbruecke_Nord,249,Samstag,7,Ja
2024-07-20,15,Jannowitzbruecke_Nord,246,Samstag,7,Ja
2024-07-20,16,Jannowitzbruecke_Nord,224,Samstag,7,Ja
2024-07-20,17,Jannowitzbruecke_Nord,209,Samstag,7,Ja
2024-07-20,18,Jannowitzbruecke_Nord,227,Samstag,7,Ja
2024-07-20,19,Jannowitzbruecke_Nord,232,Samstag,7,Ja
2024-07-20,20,Jannowitzbruecke_Nord,164,Samstag,7,Ja
2024-07-20,21,Jannowitzbruecke_Nord,177,Samstag,7,Ja
2024-07-20,22,Jannowitzbruecke_Nord,147,Samstag,7,Ja
2024-07-20,23,Jannowitzbruecke_Nord,145,Samstag,7,Ja
2024-07-21,0,Jannowitzbruecke_Nord,99,Sonntag,7,Ja
2024-07-21,1,Jannowitzbruecke_Nord,72,Sonntag,7,Ja
2024-07-21,2,Jannowitzbruecke_Nord,57,Sonntag,7,Ja
2024-07-21,3,Jannowitzbruecke_Nord,25,Sonntag,7,Ja
2024-07-21,4,Jannowitzbruecke_Nord,31,Sonntag,7,Ja
2024-07-21,5,Jannowitzbruecke_Nord,24,Sonntag,7,Ja
2024-07-21,6,Jannowitzbruecke_Nord,32,Sonntag,7,Ja
2024-07-21,7,Jannowitzbruecke_Nord,22,Sonntag,7,Ja
2024-07-21,8,Jannowitzbruecke_Nord,47,Sonntag,7,Ja
2024-07-21,9,Jannowitzbruecke_Nord,82,Sonntag,7,Ja
2024-07-21,10,Jannowitzbruecke_Nord,118,Sonntag,7,Ja
2024-07-21,11,Jannowitzbruecke_Nord,110,Sonntag,7,Ja
2024-07-21,12,Jannowitzbruecke_Nord,117,Sonntag,7,Ja
2024-07-21,13,Jannowitzbruecke_Nord,181,Sonntag,7,Ja
2024-07-21,14,Jannowitzbruecke_Nord,159,Sonntag,7,Ja
2024-07-21,15,Jannowitzbruecke_Nord,154,Sonntag,7,Ja
2024-07-21,16,Jannowitzbruecke_Nord,139,Sonntag,7,Ja
2024-07-21,17,Jannowitzbruecke_Nord,170,Sonntag,7,Ja
2024-07-21,18,Jannowitzbruecke_Nord,177,Sonntag,7,Ja
2024-07-21,19,Jannowitzbruecke_Nord,172,Sonntag,7,Ja
2024-07-21,20,Jannowitzbruecke_Nord,103,Sonntag,7,Ja
2024-07-21,21,Jannowitzbruecke_Nord,114,Sonntag,7,Ja
2024-07-21,22,Jannowitzbruecke_Nord,102,Sonntag,7,Ja
2024-07-21,23,Jannowitzbruecke_Nord,67,Sonntag,7,Ja
2024-07-22,0,Jannowitzbruecke_Nord,39,Montag,7,Nein
2024-07-22,1,Jannowitzbruecke_Nord,14,Montag,7,Nein
2024-07-22,2,Jannowitzbruecke_Nord,13,Montag,7,Nein
2024-07-22,3,Jannowitzbruecke_Nord,8,Montag,7,Nein
2024-07-22,4,Jannowitzbruecke_Nord,6,Montag,7,Nein
2024-07-22,5,Jannowitzbruecke_Nord,24,Montag,7,Nein
2024-07-22,6,Jannowitzbruecke_Nord,45,Montag,7,Nein
2024-07-22,7,Jannowitzbruecke_Nord,110,Montag,7,Nein
2024-07-22,8,Jannowitzbruecke_Nord,292,Montag,7,Nein
2024-07-22,9,Jannowitzbruecke_Nord,309,Montag,7,Nein
2024-07-22,10,Jannowitzbruecke_Nord,167,Montag,7,Nein
2024-07-22,11,Jannowitzbruecke_Nord,162,Montag,7,Nein
2024-07-22,12,Jannowitzbruecke_Nord,192,Montag,7,Nein
2024-07-22,13,Jannowitzbruecke_Nord,220,Montag,7,Nein
2024-07-22,14,Jannowitzbruecke_Nord,236,Montag,7,Nein
2024-07-22,15,Jannowitzbruecke_Nord,302,Montag,7,Nein
2024-07-22,16,Jannowitzbruecke_Nord,384,Montag,7,Nein
2024-07-22,17,Jannowitzbruecke_Nord,508,Montag,7,Nein
2024-07-22,18,Jannowitzbruecke_Nord,599,Montag,7,Nein
2024-07-22,19,Jannowitzbruecke_Nord,307,Montag,7,Nein
2024-07-22,20,Jannowitzbruecke_Nord,232,Montag,7,Nein
2024-07-22,21,Jannowitzbruecke_Nord,161,Montag,7,Nein
2024-07-22,22,Jannowitzbruecke_Nord,139,Montag,7,Nein
2024-07-22,23,Jannowitzbruecke_Nord,75,Montag,7,Nein
2024-07-23,0,Jannowitzbruecke_Nord,47,Dienstag,7,Nein
2024-07-23,1,Jannowitzbruecke_Nord,23,Dienstag,7,Nein
2024-07-23,2,Jannowitzbruecke_Nord,12,Dienstag,7,Nein
2024-07-23,3,Jannowitzbruecke_Nord,14,Dienstag,7,Nein
2024-07-23,4,Jannowitzbruecke_Nord,15,Dienstag,7,Nein
2024-07-23,5,Jannowitzbruecke_Nord,19,Dienstag,7,Nein
2024-07-23,6,Jannowitzbruecke_Nord,54,Dienstag,7,Nein
2024-07-23,7,Jannowitzbruecke_Nord,148,Dienstag,7,Nein
2024-07-23,8,Jannowitzbruecke_Nord,365,Dienstag,7,Nein
2024-07-23,9,Jannowitzbruecke_Nord,364,Dienstag,7,Nein
2024-07-23,10,Jannowitzbruecke_Nord,210,Dienstag,7,Nein
2024-07-23,11,Jannowitzbruecke_Nord,207,Dienstag,7,Nein
2024-07-23,12,Jannowitzbruecke_Nord,245,Dienstag,7,Nein
2024-07-23,13,Jannowitzbruecke_Nord,247,Dienstag,7,Nein
2024-07-23,14,Jannowitzbruecke_Nord,254,Dienstag,7,Nein
2024-07-23,15,Jannowitzbruecke_Nord,379,Dienstag,7,Nein
2024-07-23,16,Jannowitzbruecke_Nord,457,Dienstag,7,Nein
2024-07-23,17,Jannowitzbruecke_Nord,629,Dienstag,7,Nein
2024-07-23,18,Jannowitzbruecke_Nord,437,Dienstag,7,Nein
2024-07-23,19,Jannowitzbruecke_Nord,303,Dienstag,7,Nein
2024-07-23,20,Jannowitzbruecke_Nord,191,Dienstag,7,Nein
2024-07-23,21,Jannowitzbruecke_Nord,129,Dienstag,7,Nein
2024-07-23,22,Jannowitzbruecke_Nord,106,Dienstag,7,Nein
2024-07-23,23,Jannowitzbruecke_Nord,76,Dienstag,7,Nein
2024-07-24,0,Jannowitzbruecke_Nord,46,Mittwoch,7,Nein
2024-07-24,1,Jannowitzbruecke_Nord,13,Mittwoch,7,Nein
2024-07-24,2,Jannowitzbruecke_Nord,14,Mittwoch,7,Nein
2024-07-24,3,Jannowitzbruecke_Nord,6,Mittwoch,7,Nein
2024-07-24,4,Jannowitzbruecke_Nord,3,Mittwoch,7,Nein
2024-07-24,5,Jannowitzbruecke_Nord,6,Mittwoch,7,Nein
2024-07-24,6,Jannowitzbruecke_Nord,40,Mittwoch,7,Nein
2024-07-24,7,Jannowitzbruecke_Nord,106,Mittwoch,7,Nein
2024-07-24,8,Jannowitzbruecke_Nord,315,Mittwoch,7,Nein
2024-07-24,9,Jannowitzbruecke_Nord,331,Mittwoch,7,Nein
2024-07-24,10,Jannowitzbruecke_Nord,192,Mittwoch,7,Nein
2024-07-24,11,Jannowitzbruecke_Nord,175,Mittwoch,7,Nein
2024-07-24,12,Jannowitzbruecke_Nord,214,Mittwoch,7,Nein
2024-07-24,13,Jannowitzbruecke_Nord,256,Mittwoch,7,Nein
2024-07-24,14,Jannowitzbruecke_Nord,291,Mittwoch,7,Nein
2024-07-24,15,Jannowitzbruecke_Nord,344,Mittwoch,7,Nein
2024-07-24,16,Jannowitzbruecke_Nord,406,Mittwoch,7,Nein
2024-07-24,17,Jannowitzbruecke_Nord,599,Mittwoch,7,Nein
2024-07-24,18,Jannowitzbruecke_Nord,620,Mittwoch,7,Nein
2024-07-24,19,Jannowitzbruecke_Nord,441,Mittwoch,7,Nein
2024-07-24,20,Jannowitzbruecke_Nord,281,Mittwoch,7,Nein
2024-07-24,21,Jannowitzbruecke_Nord,223,Mittwoch,7,Nein
2024-07-24,22,Jannowitzbruecke_Nord,188,Mittwoch,7,Nein
2024-07-24,23,Jannowitzbruecke_Nord,120,Mittwoch,7,Nein
2024-07-25,0,Jannowitzbruecke_Nord,53,Donnerstag,7,Nein
2024-07-25,1,Jannowitzbruecke_Nord,26,Donnerstag,7,Nein
2024-07-25,2,Jannowitzbruecke_Nord,22,Donnerstag,7,Nein
2024-07-25,3,Jannowitzbruecke_Nord,10,Donnerstag,7,Nein
2024-07-25,4,Jannowitzbruecke_Nord,13,Donnerstag,7,Nein
2024-07-25,5,Jannowitzbruecke_Nord,20,Donnerstag,7,Nein
2024-07-25,6,Jannowitzbruecke_Nord,47,Donnerstag,7,Nein
2024-07-25,7,Jannowitzbruecke_Nord,149,Donnerstag,7,Nein
2024-07-25,8,Jannowitzbruecke_Nord,317,Donnerstag,7,Nein
2024-07-25,9,Jannowitzbruecke_Nord,343,Donnerstag,7,Nein
2024-07-25,10,Jannowitzbruecke_Nord,215,Donnerstag,7,Nein
2024-07-25,11,Jannowitzbruecke_Nord,221,Donnerstag,7,Nein
2024-07-25,12,Jannowitzbruecke_Nord,238,Donnerstag,7,Nein
2024-07-25,13,Jannowitzbruecke_Nord,293,Donnerstag,7,Nein
2024-07-25,14,Jannowitzbruecke_Nord,296,Donnerstag,7,Nein
2024-07-25,15,Jannowitzbruecke_Nord,382,Donnerstag,7,Nein
2024-07-25,16,Jannowitzbruecke_Nord,463,Donnerstag,7,Nein
2024-07-25,17,Jannowitzbruecke_Nord,555,Donnerstag,7,Nein
2024-07-25,18,Jannowitzbruecke_Nord,583,Donnerstag,7,Nein
2024-07-25,19,Jannowitzbruecke_Nord,368,Donnerstag,7,Nein
2024-07-25,20,Jannowitzbruecke_Nord,294,Donnerstag,7,Nein
2024-07-25,21,Jannowitzbruecke_Nord,221,Donnerstag,7,Nein
2024-07-25,22,Jannowitzbruecke_Nord,195,Donnerstag,7,Nein
2024-07-25,23,Jannowitzbruecke_Nord,124,Donnerstag,7,Nein
2024-07-26,0,Jannowitzbruecke_Nord,107,Freitag,7,Nein
2024-07-26,1,Jannowitzbruecke_Nord,35,Freitag,7,Nein
2024-07-26,2,Jannowitzbruecke_Nord,27,Freitag,7,Nein
2024-07-26,3,Jannowitzbruecke_Nord,12,Freitag,7,Nein
2024-07-26,4,Jannowitzbruecke_Nord,17,Freitag,7,Nein
2024-07-26,5,Jannowitzbruecke_Nord,18,Freitag,7,Nein
2024-07-26,6,Jannowitzbruecke_Nord,62,Freitag,7,Nein
2024-07-26,7,Jannowitzbruecke_Nord,106,Freitag,7,Nein
2024-07-26,8,Jannowitzbruecke_Nord,185,Freitag,7,Nein
2024-07-26,9,Jannowitzbruecke_Nord,237,Freitag,7,Nein
2024-07-26,10,Jannowitzbruecke_Nord,194,Freitag,7,Nein
2024-07-26,11,Jannowitzbruecke_Nord,191,Freitag,7,Nein
2024-07-26,12,Jannowitzbruecke_Nord,231,Freitag,7,Nein
2024-07-26,13,Jannowitzbruecke_Nord,267,Freitag,7,Nein
2024-07-26,14,Jannowitzbruecke_Nord,261,Freitag,7,Nein
2024-07-26,15,Jannowitzbruecke_Nord,267,Freitag,7,Nein
2024-07-26,16,Jannowitzbruecke_Nord,350,Freitag,7,Nein
2024-07-26,17,Jannowitzbruecke_Nord,320,Freitag,7,Nein
2024-07-26,18,Jannowitzbruecke_Nord,388,Freitag,7,Nein
2024-07-26,19,Jannowitzbruecke_Nord,279,Freitag,7,Nein
2024-07-26,20,Jannowitzbruecke_Nord,884,Freitag,7,Nein
2024-07-26,21,Jannowitzbruecke_Nord,155,Freitag,7,Nein
2024-07-26,22,Jannowitzbruecke_Nord,158,Freitag,7,Nein
2024-07-26,23,Jannowitzbruecke_Nord,174,Freitag,7,Nein
2024-07-27,0,Jannowitzbruecke_Nord,106,Samstag,7,Ja
2024-07-27,1,Jannowitzbruecke_Nord,73,Samstag,7,Ja
2024-07-27,2,Jannowitzbruecke_Nord,68,Samstag,7,Ja
2024-07-27,3,Jannowitzbruecke_Nord,24,Samstag,7,Ja
2024-07-27,4,Jannowitzbruecke_Nord,23,Samstag,7,Ja
2024-07-27,5,Jannowitzbruecke_Nord,23,Samstag,7,Ja
2024-07-27,6,Jannowitzbruecke_Nord,10,Samstag,7,Ja
2024-07-27,7,Jannowitzbruecke_Nord,13,Samstag,7,Ja
2024-07-27,8,Jannowitzbruecke_Nord,23,Samstag,7,Ja
2024-07-27,9,Jannowitzbruecke_Nord,41,Samstag,7,Ja
2024-07-27,10,Jannowitzbruecke_Nord,73,Samstag,7,Ja
2024-07-27,11,Jannowitzbruecke_Nord,108,Samstag,7,Ja
2024-07-27,12,Jannowitzbruecke_Nord,51,Samstag,7,Ja
2024-07-27,13,Jannowitzbruecke_Nord,99,Samstag,7,Ja
2024-07-27,14,Jannowitzbruecke_Nord,116,Samstag,7,Ja
2024-07-27,15,Jannowitzbruecke_Nord,157,Samstag,7,Ja
2024-07-27,16,Jannowitzbruecke_Nord,188,Samstag,7,Ja
2024-07-27,17,Jannowitzbruecke_Nord,158,Samstag,7,Ja
2024-07-27,18,Jannowitzbruecke_Nord,183,Samstag,7,Ja
2024-07-27,19,Jannowitzbruecke_Nord,139,Samstag,7,Ja
2024-07-27,20,Jannowitzbruecke_Nord,120,Samstag,7,Ja
2024-07-27,21,Jannowitzbruecke_Nord,69,Samstag,7,Ja
2024-07-27,22,Jannowitzbruecke_Nord,47,Samstag,7,Ja
2024-07-27,23,Jannowitzbruecke_Nord,46,Samstag,7,Ja
2024-07-28,0,Jannowitzbruecke_Nord,35,Sonntag,7,Ja
2024-07-28,1,Jannowitzbruecke_Nord,28,Sonntag,7,Ja
2024-07-28,2,Jannowitzbruecke_Nord,16,Sonntag,7,Ja
2024-07-28,3,Jannowitzbruecke_Nord,5,Sonntag,7,Ja
2024-07-28,4,Jannowitzbruecke_Nord,8,Sonntag,7,Ja
2024-07-28,5,Jannowitzbruecke_Nord,6,Sonntag,7,Ja
2024-07-28,6,Jannowitzbruecke_Nord,12,Sonntag,7,Ja
2024-07-28,7,Jannowitzbruecke_Nord,8,Sonntag,7,Ja
2024-07-28,8,Jannowitzbruecke_Nord,14,Sonntag,7,Ja
2024-07-28,9,Jannowitzbruecke_Nord,30,Sonntag,7,Ja
2024-07-28,10,Jannowitzbruecke_Nord,66,Sonntag,7,Ja
2024-07-28,11,Jannowitzbruecke_Nord,81,Sonntag,7,Ja
2024-07-28,12,Jannowitzbruecke_Nord,86,Sonntag,7,Ja
2024-07-28,13,Jannowitzbruecke_Nord,133,Sonntag,7,Ja
2024-07-28,14,Jannowitzbruecke_Nord,152,Sonntag,7,Ja
2024-07-28,15,Jannowitzbruecke_Nord,169,Sonntag,7,Ja
2024-07-28,16,Jannowitzbruecke_Nord,185,Sonntag,7,Ja
2024-07-28,17,Jannowitzbruecke_Nord,218,Sonntag,7,Ja
2024-07-28,18,Jannowitzbruecke_Nord,190,Sonntag,7,Ja
2024-07-28,19,Jannowitzbruecke_Nord,168,Sonntag,7,Ja
2024-07-28,20,Jannowitzbruecke_Nord,187,Sonntag,7,Ja
2024-07-28,21,Jannowitzbruecke_Nord,121,Sonntag,7,Ja
2024-07-28,22,Jannowitzbruecke_Nord,96,Sonntag,7,Ja
2024-07-28,23,Jannowitzbruecke_Nord,56,Sonntag,7,Ja
2024-07-29,0,Jannowitzbruecke_Nord,26,Montag,7,Nein
2024-07-29,1,Jannowitzbruecke_Nord,20,Montag,7,Nein
2024-07-29,2,Jannowitzbruecke_Nord,17,Montag,7,Nein
2024-07-29,3,Jannowitzbruecke_Nord,5,Montag,7,Nein
2024-07-29,4,Jannowitzbruecke_Nord,8,Montag,7,Nein
2024-07-29,5,Jannowitzbruecke_Nord,16,Montag,7,Nein
2024-07-29,6,Jannowitzbruecke_Nord,53,Montag,7,Nein
2024-07-29,7,Jannowitzbruecke_Nord,112,Montag,7,Nein
2024-07-29,8,Jannowitzbruecke_Nord,276,Montag,7,Nein
2024-07-29,9,Jannowitzbruecke_Nord,274,Montag,7,Nein
2024-07-29,10,Jannowitzbruecke_Nord,171,Montag,7,Nein
2024-07-29,11,Jannowitzbruecke_Nord,164,Montag,7,Nein
2024-07-29,12,Jannowitzbruecke_Nord,206,Montag,7,Nein
2024-07-29,13,Jannowitzbruecke_Nord,202,Montag,7,Nein
2024-07-29,14,Jannowitzbruecke_Nord,216,Montag,7,Nein
2024-07-29,15,Jannowitzbruecke_Nord,290,Montag,7,Nein
2024-07-29,16,Jannowitzbruecke_Nord,375,Montag,7,Nein
2024-07-29,17,Jannowitzbruecke_Nord,509,Montag,7,Nein
2024-07-29,18,Jannowitzbruecke_Nord,560,Montag,7,Nein
2024-07-29,19,Jannowitzbruecke_Nord,298,Montag,7,Nein
2024-07-29,20,Jannowitzbruecke_Nord,244,Montag,7,Nein
2024-07-29,21,Jannowitzbruecke_Nord,164,Montag,7,Nein
2024-07-29,22,Jannowitzbruecke_Nord,159,Montag,7,Nein
2024-07-29,23,Jannowitzbruecke_Nord,84,Montag,7,Nein
2024-07-30,0,Jannowitzbruecke_Nord,46,Dienstag,7,Nein
2024-07-30,1,Jannowitzbruecke_Nord,23,Dienstag,7,Nein
2024-07-30,2,Jannowitzbruecke_Nord,13,Dienstag,7,Nein
2024-07-30,3,Jannowitzbruecke_Nord,7,Dienstag,7,Nein
2024-07-30,4,Jannowitzbruecke_Nord,8,Dienstag,7,Nein
2024-07-30,5,Jannowitzbruecke_Nord,20,Dienstag,7,Nein
2024-07-30,6,Jannowitzbruecke_Nord,55,Dienstag,7,Nein
2024-07-30,7,Jannowitzbruecke_Nord,104,Dienstag,7,Nein
2024-07-30,8,Jannowitzbruecke_Nord,339,Dienstag,7,Nein
2024-07-30,9,Jannowitzbruecke_Nord,348,Dienstag,7,Nein
2024-07-30,10,Jannowitzbruecke_Nord,211,Dienstag,7,Nein
2024-07-30,11,Jannowitzbruecke_Nord,217,Dienstag,7,Nein
2024-07-30,12,Jannowitzbruecke_Nord,192,Dienstag,7,Nein
2024-07-30,13,Jannowitzbruecke_Nord,224,Dienstag,7,Nein
2024-07-30,14,Jannowitzbruecke_Nord,255,Dienstag,7,Nein
2024-07-30,15,Jannowitzbruecke_Nord,350,Dienstag,7,Nein
2024-07-30,16,Jannowitzbruecke_Nord,397,Dienstag,7,Nein
2024-07-30,17,Jannowitzbruecke_Nord,616,Dienstag,7,Nein
2024-07-30,18,Jannowitzbruecke_Nord,669,Dienstag,7,Nein
2024-07-30,19,Jannowitzbruecke_Nord,374,Dienstag,7,Nein
2024-07-30,20,Jannowitzbruecke_Nord,273,Dienstag,7,Nein
2024-07-30,21,Jannowitzbruecke_Nord,209,Dienstag,7,Nein
2024-07-30,22,Jannowitzbruecke_Nord,195,Dienstag,7,Nein
2024-07-30,23,Jannowitzbruecke_Nord,159,Dienstag,7,Nein
2024-07-31,0,Jannowitzbruecke_Nord,56,Mittwoch,7,Nein
2024-07-31,1,Jannowitzbruecke_Nord,25,Mittwoch,7,Nein
2024-07-31,2,Jannowitzbruecke_Nord,13,Mittwoch,7,Nein
2024-07-31,3,Jannowitzbruecke_Nord,5,Mittwoch,7,Nein
2024-07-31,4,Jannowitzbruecke_Nord,8,Mittwoch,7,Nein
2024-07-31,5,Jannowitzbruecke_Nord,16,Mittwoch,7,Nein
2024-07-31,6,Jannowitzbruecke_Nord,73,Mittwoch,7,Nein
2024-07-31,7,Jannowitzbruecke_Nord,130,Mittwoch,7,Nein
2024-07-31,8,Jannowitzbruecke_Nord,327,Mittwoch,7,Nein
2024-07-31,9,Jannowitzbruecke_Nord,359,Mittwoch,7,Nein
2024-07-31,10,Jannowitzbruecke_Nord,240,Mittwoch,7,Nein
